Compound,Compound ID,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Link,Description,Neutral mass (Da)_x,m/z_x,Retention time (min)_x,Neutral mass (Da)_y,m/z_y,Retention time (min)_y,Chromatographic peak width (min),Identifications,1.1,1.2,2.1,2.2,3.1,3.2,4.1,4.2,5.1,5.2,6.1,6.2,categoria_quimica,metabolismo,tipo_composto,pubchem_cid,formula,massa_api,iupac,uso_descricao,chebi_id,chebi_nome,ontologia,chebi_definicao,modo_ionizacao,media,std,cv,media_log,media_norm,score_norm,metadata_ok,cv_norm,estabilidade,frag_norm,isotope_norm,confianca
2.76_479.2478m/z,1087410,M-H,C27H33FN4O3,34.6,0.0,2.92207283145553,76.4200130021901,,"N-[2-(cyclohexen-1-yl)ethyl]-1-[6-(4-fluorophenyl)-6,8-dihydro-5H-imidazo[5,1-c][1,4]oxazine-1-carbonyl]piperidine-4-carboxamide",,479.247796060389,2.76025,,479.247796060389,2.76025,0.0999166666666667,10,145.447751936864,170.18886489674,0.0,0.0,0.0,0.0,0.0,0.0,1.09721875074255,6.20562917598353,31.3313564973086,38.5257263183507,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,62.48604240259846,132.3305562614247,2.1177618420577358,4.150820077054568,0.20206250440668966,0.4197860962566846,1,0.5374129749533586,0.4625870250466414,0.0,0.7722742658768571,0.41970203899153413
2.80_405.1279m/z,1000420,M-H2O-H,C23H24N2O4S,34.5,0.0,0.0387251826768548,72.6879798325742,,2-[3-(benzenesulfonyl)-2-oxoquinolin-1-yl]-N-cyclohexylacetamide,,405.127853562639,2.80306666666667,,405.127853562639,2.80306666666667,0.0428166666666665,173,8.89777235113444,11.4478193779236,18.6355363305009,23.0526817981213,17.5190925305492,19.7734058573409,10.0009342172933,14.2870023260399,13.9026653571193,22.9660931301872,5.97728723460969,13.5606760179114,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,41.996563339859776,104.68847459638678,2.4927867013590816,3.7611201901707605,0.1613620519268043,0.41711229946524075,0,0.6469141813201412,0.3530858186798588,0.0,0.7345185802158485,0.2869036327091053
2.80_513.1213m/z,986605,M-H,C25H21F3N4O3S,34.8,0.0,-0.0653910006007743,74.088995539239,,TMP269,,513.121336159963,2.80306666666667,,513.121336159963,2.80306666666667,0.0920833333333335,19,158.557525754023,175.097179805185,157.399780392511,145.541732907509,57.9452504515755,60.3230590820766,198.618716436745,183.483982607383,151.167476653931,172.995176315118,77.2999231734744,98.0963819565003,organic molecular entity,Metabolismo secundário,Natural,53344908.0,C25H21F3N4O3S,514.5,"N-[[4-(4-phenyl-1,3-thiazol-2-yl)oxan-4-yl]methyl]-3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzamide",TMP269 is a novel and selective class IIa histone deacetylase (HDAC) inhibitor.,,TMP269,organic molecular entity | carbon group molecular entity | p-block molecular entity | main group molecular entity,,Negativo,153.74647059733297,118.52156088981907,0.7708896368764842,5.041788104179146,0.295115653944537,0.4251336898395722,1,0.1441480282935773,0.8558519717064227,0.0,0.7486921703804867,0.49948727276708504
2.80_1077.2650m/z,CSID28184670,2M-H,C18H29N5O10S2,33.9,0.0,0.985993057153662,70.9334781208909,http://nonlinear.com/redirect/outbound?p=chemspider&param=28184670,L-γ-Glutamyl-L-cysteinyl-L-γ-glutamyl-L-cysteinylglycine,,1077.26495473589,2.80306666666667,,1077.26495473589,2.80306666666667,0.0428166666666665,1,6.54464784167504,5.69185356353321,34.6107098061647,22.4570312500244,9.95084849745752,6.45074462891232,16.3359976270712,14.6205444335792,16.2842409610813,18.983032226565,12.7846494998514,10.9102172851524,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,89.69232421597317,284.3600609476157,3.170394606598615,4.507472725270603,0.23931148663405705,0.4010695187165776,0,0.8447647536945339,0.15523524630546615,0.0,0.7167688946939392,0.2708423965517406
2.82_503.1745m/z,1044183,2M-H,C12H13FN2O3,37.8,0.0,-0.449087506434727,89.6676681254464,,2-(4-fluorophenoxy)-N-(5-oxopyrrolidin-3-yl)acetamide,,503.174538156524,2.81735,,503.174538156524,2.81735,0.0920833333333331,121,108.191419668198,123.240033756992,41.3110759135813,48.9282834529985,64.8049025535778,76.4464263320004,67.3052838074707,69.9350168709637,77.8704366575035,91.9000659087951,48.7964631914799,59.3136146068533,Não classificado,Indeterminado,Indeterminado,56765662.0,C12H13FN2O3,252.24,2-(4-fluorophenoxy)-N-(5-oxopyrrolidin-3-yl)acetamide,,,,,,Negativo,98.85963649120988,120.0111220098155,1.2139547167006455,4.603765564881678,0.24936835930621243,0.5053475935828876,1,0.273515880947729,0.7264841190522711,0.0,0.9062961997254763,0.5083286563597927
2.88_186.1113m/z,CSID67175682,M-H2O-H,C12H19NSi,35.6,0.0,2.13118549317332,80.6037283856525,http://nonlinear.com/redirect/outbound?p=chemspider&param=67175682,N-{2-[Dimethyl(vinyl)silyl]ethyl}aniline,,186.111272047259,2.88088333333333,,186.111272047259,2.88088333333333,0.0571000000000002,1,4.86765418957462,4.63382776899171,16.4113779963762,14.1685452254796,11.8209338526005,11.7975158691359,0.0,0.0,17.5328161784281,21.4135971069369,5.27102655172413,6.84716762790752,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,21.696901267696255,47.789522679593325,2.202596679127883,3.1222284071382855,0.09463587229397419,0.4465240641711231,0,0.5621833782232019,0.43781662177679814,0.0,0.8145994638946951,0.3008261937584421
2.88_609.1394m/z,1076755,2M-H,C15H13ClFN3O,33.4,0.0,0.70024648406027,68.0930393764052,,"(2-chloro-6-fluorophenyl)-(2-methyl-7,8-dihydro-5H-pyrido[4,3-d]pyrimidin-6-yl)methanone",,609.139386762497,2.88088333333333,,609.139386762497,2.88088333333333,0.1349,13,83.5701901913097,94.4715268612067,659.129717783618,544.499113320901,634.226428656812,562.835078440736,325.368753563713,382.657257079864,262.909555927507,309.973418811078,278.866666495923,360.064880132656,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,365.04234695436816,214.16251511415265,0.5866785508611796,5.902749028769514,0.3850348465789871,0.3877005347593583,0,0.09036136417112615,0.9096386358288738,0.0,0.6880331607113849,0.4134495880776573
2.91_669.1649m/z,1046238,2M-H,C14H14FN5O2S,36.4,0.0,2.61199810130413,85.0549174960746,,"2-[(4-fluoro-1,3-benzothiazol-2-yl)-methylamino]-N-[(3-methyl-1,2,4-oxadiazol-5-yl)methyl]acetamide",,669.164921916137,2.90941666666667,,669.164921916137,2.90941666666667,0.0570833333333334,15,7.78190488005324,6.64349371195516,26.3162484685747,25.6871644258317,23.9862985723599,24.6836852431206,27.447618679544,27.407609765102,1.74453735351426,4.43240356445313,9.36262651881692,7.41772466898192,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,61.78468960250795,175.11730208580988,2.8343154786797142,4.139711247612635,0.2009022926642025,0.4679144385026738,0,0.7466350723438774,0.2533649276561226,0.0,0.8596306008736028,0.3107577901460442
2.92_707.1375m/z,1030195,2M-H,C18H13FN3O2S,34.6,0.0,3.24906717920966,76.8861711228357,,"2-(4-fluorophenyl)-7-(thiophene-3-carbonyl)-1,5,6,8-tetrahydropyrido[3,4-d]pyrimidin-4-one",,707.137526151421,2.9237,,707.137526151421,2.9237,0.0571000000000002,22,23.1217043399872,21.9981200512415,45.3235473036603,41.7101135254261,67.0379333496026,58.6657412052559,49.6620788574615,63.3856201171675,10.5216981172542,11.2725812029889,23.5075329679886,29.3203125297979,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,82.54201497994666,180.9270597332136,2.191938975286335,4.425349678720052,0.23073451428653702,0.4197860962566846,0,0.559071500706806,0.440928499293194,0.0,0.7769902259638981,0.324328656611535
2.97_377.1810m/z,1016997,M-H2O-H,C22H28N4OS,34.4,0.0,1.15666004152591,73.4344711569218,,N-cyclopentyl-1-[3-(3-methylphenyl)sulfanylpyrazin-2-yl]piperidine-4-carboxamide,,377.180999683558,2.96651666666667,,377.180999683558,2.96651666666667,0.0428166666666665,22,36.0470581054885,35.3959590270055,4.1988900846213,4.03665161132753,4.25183926323197,1.52558898925804,7.02016471516577,10.7710876464848,12.1280246094997,21.8688586816853,4.86485177336182,11.8725130856026,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,38.15207171021125,98.23755828112077,2.5748944651628936,3.6674533382835195,0.15157943873524904,0.4144385026737968,0,0.6708883232086172,0.32911167679138276,0.0,0.7420705741317114,0.28145989785703573
2.98_677.1317m/z,1046240,2M-H,C16H18ClNO3S,32.8,0.0,-0.299049414330581,64.4007522603467,,5-chloro-N-(2-hydroxy-3-phenylpropyl)-2-methylbenzenesulfonamide,,677.131705052354,2.98078333333333,,677.131705052354,2.98078333333333,0.0571000000000002,3,7.0082910286409,8.12909167094454,14.5136615241231,22.5750995452832,12.9421742897984,21.5185456057919,14.5520582144994,17.6047304315923,7.06251945672765,9.94210021570448,25.002715151789,21.0822347903903,Não classificado,Indeterminado,Indeterminado,56765296.0,C16H18ClNO3S,339.8,5-chloro-N-(2-hydroxy-3-phenylpropyl)-2-methylbenzenesulfonamide,,,,,,Negativo,61.57469359364091,177.29637678709463,2.8793708330430867,4.1363609406800546,0.20055238492059774,0.37165775401069523,1,0.7597905086668542,0.24020949133314584,0.0,0.6506795720940458,0.3581030065463672
2.98_995.2396m/z,HMDB39729,M-H2O-H,C36H54O33,34.2,0.0,2.70613038633599,74.4571740832919,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB39729,b-D-Glucopyranuronosyl-(1->3)-a-D-galactopyranuronosyl-(1->2)-a-L-rhamnopyranosyl-(1->4)-[b-D-glucopyranuronosyl-(1->3)]-a-D-galactopyranuronosyl-(1->2)-L-rhamnopyranose,,995.239637762815,2.98078333333333,,995.239637762815,2.98078333333333,0.0570833333333329,1,0.0,0.0,80.2818422607775,80.0921914562793,34.7024126904798,45.0695918305884,20.8278137709503,15.070745482714,37.7921430645812,40.7107916536184,100.800476074235,97.5754156553893,,,,,,,,,,,,,Negativo,110.79598893112583,256.9307002929326,2.318953084598113,4.716675682896054,0.26116074890501295,0.4090909090909093,0,0.5961575707373432,0.4038424292626568,0.0,0.7524169050611863,0.3205472691930115
3.00_545.0891m/z,1047086,2M-H,C11H15NO3S2,34.9,0.0,-4.12765252812813,79.0821524858471,,"N-[(1,1-dioxothiolan-3-yl)methyl]-2-thiophen-2-ylacetamide",,545.089140151501,2.99506666666667,,545.089140151501,2.99506666666667,0.0570999999999997,8,2.60014934768934,0.0,27.2419647789562,25.7593697779139,23.9293161210473,19.7647468936809,12.3762792349947,16.2566177293575,13.6488478527655,19.0875268974714,23.5912176436065,36.7296752930061,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,54.9335655991898,141.4574590853752,2.57506421697596,4.024164657904464,0.18883454863369825,0.4278074866310161,1,0.6709378879983978,0.3290621120016022,0.0,0.7992062080549214,0.4020103824931063
3.01_609.1423m/z,2417,2M-H,C17H17Cl2N,29.4,0.0,3.17229485077468,50.9740078789941,,Sertraline,,609.142269036101,3.00933333333333,,609.142269036101,3.00933333333333,0.0999166666666667,14,30.6840165071636,31.5364999987975,131.862498182538,166.033690170752,128.221471280248,171.134979336499,124.807518375959,121.234223246697,42.5107222041244,42.8868055269866,102.859680352767,97.8112798057255,secondary amino compound,Metabolismo secundário,Natural,68617.0,C17H17Cl2N,306.2,"(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine",,CHEBI:9123,sertraline,secondary amino compound | organic amino compound | organic molecular entity | carbon group molecular entity | p-block molecular entity,,Negativo,128.83821338269226,148.15805268898316,1.1499542627846333,4.866289162966041,0.27678645612456465,0.2807486631016043,1,0.2548287813115053,0.7451712186884947,0.0,0.5148458543124764,0.4143489076016077
3.02_509.2235m/z,166261,M-H,C23H34N4O9,34.2,0.128,-3.58866338883798,75.0512256164664,,Ile Thr Tyr Asp,,509.223471200645,3.02361666666667,,509.223471200645,3.02361666666667,0.0713666666666666,156,53.8456267118425,63.5399470329344,21.1906784047292,21.5687102079368,24.6230354443208,25.3149235460763,40.8040631899377,47.1123198270828,42.0233058777336,50.4510045051482,15.666015625,22.5670099327127,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,67.21098058376904,128.33964288841412,1.9095040984926084,4.222605557516514,0.2095598161448332,0.4090909090909093,0,0.4766050749168405,0.5233949250831595,0.0013209494324045409,0.7584267184614474,0.32667952480094187
3.05_501.1566m/z,1032839,2M-H,C13H9N5O,35.9,0.0,4.79255606525447,85.1502923150757,,"2-[2-(3-pyridin-3-yl-1,2,4-oxadiazol-5-yl)pyrrol-1-yl]acetonitrile",,501.156550069139,3.05216666666667,,501.156550069139,3.05216666666667,0.0777999999999999,47,43.9614599942288,49.9360002822567,24.5661922855548,22.4922315261463,36.2440950286587,33.3515234089285,26.3122779442583,25.8218020537063,59.7081579445984,66.676952948313,26.202022331223,29.0166764310424,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,67.74986492248006,125.81018995260297,1.8569806758516199,4.230474771780824,0.21038168084635955,0.4545454545454546,0,0.4612690831844119,0.538730916815588,0.0,0.8605954748504737,0.35340346987059007
3.12_264.0875m/z,CSID18560037,M-H,C13H15NO5,36.9,0.0,-0.97559896977859,85.4498466499492,http://nonlinear.com/redirect/outbound?p=chemspider&param=18560037,1-[(Benzyloxy)carbonyl]-4-hydroxy-L-proline,,264.087487941569,3.11568333333333,,264.087487941569,3.11568333333333,0.0428166666666665,21,3.37273895966442,5.58423038065851,3.90998866095017,3.87369026182208,9.21416028972651,14.6993836374658,0.0,0.0,0.0,0.0,10.0585783720047,12.4399033769504,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,23.59684608672464,69.38538088388391,2.9404514751197817,3.202618226862265,0.10303182555869234,0.4812834224598931,0,0.7776250703690195,0.2223749296309805,0.0,0.8636259621992879,0.28491477465619197
3.14_327.0850m/z,1008268,M-H2O-H,C20H16N3OS,34.6,0.0,3.99849592228757,77.7502039662986,,"N-[[4-(4-methyl-1,3-thiazol-2-yl)phenyl]methyl]-1H-indole-2-carboxamide",,327.084950912149,3.14423333333333,,327.084950912149,3.14423333333333,0.163433333333333,16,42.5379865785365,51.0643546454319,218.674533513959,241.432309702053,209.276268994881,216.865127686734,265.652433748707,297.555536564901,61.7135406796466,87.7619018554815,63.3414576311834,95.1474999076927,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,155.80372398247783,108.1970633741773,0.6944446551633482,5.0549948575225345,0.29649497391602686,0.4197860962566846,1,0.12182732738359107,0.878172672616409,0.0,0.7857313466763729,0.5076665656242609
3.17_461.1047m/z,1004600,M-H,C21H23ClN4O4S,32.2,0.0,-1.97494862457522,63.2320596068345,,"2-[2-chloro-5-(4-ethylpiperazin-1-yl)sulfonylphenyl]-5-(4-methoxyphenyl)-1,3,4-oxadiazole",,461.104664853905,3.17278333333333,,461.104664853905,3.17278333333333,0.263366666666667,16,9378.60025775849,9674.27442977166,13452.0365109583,14144.7044412342,10111.7826162002,10591.4138131528,13142.8627560067,13618.5367886177,19745.4866009117,20765.0979831394,10917.7216673143,11569.1699995734,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,11255.426093773292,5790.902218596022,0.5144987111416115,9.328694452890586,0.7428423123396716,0.3556149732620322,0,0.06928601588787343,0.9307139841121266,0.0,0.6388563137104987,0.4922691174107181
3.17_529.0935m/z,CSID526929,2M-H,C13H12ClNO3,33.3,0.0,-0.737296962049293,67.1639870812763,http://nonlinear.com/redirect/outbound?p=chemspider&param=526929,"Ethyl 4-chloro-1-methyl-2-oxo-1,2-dihydro-3-quinolinecarboxylate",,529.093474726038,3.17278333333333,,529.093474726038,3.17278333333333,0.071366666666667,10,28.3912802768004,37.7925150871125,44.9864995297604,58.2341613770059,30.5027072538175,33.5225525498375,40.3758072482382,45.9317600724947,66.8331769837073,81.3710632323674,25.7185972928975,34.4322881935896,Não classificado,Indeterminado,Indeterminado,606180.0,C13H12ClNO3,265.69,ethyl 4-chloro-1-methyl-2-oxoquinoline-3-carboxylate,,,,,,Negativo,75.7399047969286,131.85566409528386,1.7409008428094943,4.3404218442254985,0.22186460847335987,0.3850267379679144,1,0.4273756453556577,0.5726243546443424,0.0,0.6786342607489991,0.4201602920209241
3.17_923.2178m/z,1004600,2M-H,C21H23ClN4O4S,32.9,0.0,-0.637512147041351,65.4773361040098,,"2-[2-chloro-5-(4-ethylpiperazin-1-yl)sulfonylphenyl]-5-(4-methoxyphenyl)-1,3,4-oxadiazole",,923.217842232985,3.17278333333333,,923.217842232985,3.17278333333333,0.0428166666666665,4,20.7137847541427,18.1792907714799,62.5538949042478,59.9899065667269,23.7880185552253,18.9570415551818,38.9947814941405,69.7916868925508,236.656198284251,375.082427978746,17.7675476074145,32.7800230298591,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,135.83180199716318,249.26177007386414,1.8350766639985379,4.918752448910812,0.28226574813465044,0.3743315508021391,0,0.45487346523350297,0.5451265347664971,0.0,0.6615709975829697,0.32643737704651044
3.22_623.1557m/z,1033400,2M-H,C13H17ClN4OS,33.5,0.0,1.11965564328887,68.9125929394607,,"2-(4-chloro-3,5-dimethylpyrazol-1-yl)-4-methyl-N-propyl-1,3-thiazole-5-carboxamide",,623.155742182764,3.2156,,623.155742182764,3.2156,0.220533333333333,12,1370.20090516039,1452.47491599307,4027.23675419424,4110.63897207622,4882.14688967396,4935.12360793651,4716.11770010298,4856.12100577079,1422.69742304073,1593.46176445527,2329.86132971537,2380.49929075492,,,,,,,,,,,,,Negativo,2764.49656436123,1757.8391038724017,0.6358622855726253,7.9249754871129445,0.5962371964937406,0.39037433155080226,0,0.10472222092755658,0.8952777790724434,0.0,0.696324299965184,0.4658744772892397
3.22_1039.2629m/z,CSID4445620,2M-H,C24H28N2O7S2,35.5,0.0,2.50283063494209,80.2403790686356,http://nonlinear.com/redirect/outbound?p=chemspider&param=4445620,Eprosartan mesylate,,1039.26291318158,3.2156,,1039.26291318158,3.2156,0.0999166666666667,2,1.74316406250102,1.82379150390466,63.9119839758047,53.3311509691452,35.6301973111216,26.8170783389653,78.6314035602803,62.174255669119,23.3585385544154,22.5782582550478,25.9342340671294,20.8060145075934,methanesulfonate salt,Metabolismo secundário,Natural,5282474.0,C24H28N2O7S2,520.6,4-[[2-butyl-5-[(E)-2-carboxy-3-thiophen-2-ylprop-1-enyl]imidazol-1-yl]methyl]benzoic acid;methanesulfonic acid,Eprosartan methanesulfonate is a methanesulfonate salt. It has a role as an antihypertensive agent. It contains an eprosartan.,CHEBI:48409,eprosartan methanesulfonate,methanesulfonate salt | organosulfonate salt | organosulfur compound | organochalcogen compound | heteroorganic entity,,Negativo,104.2298988540434,270.2017667386024,2.59236332097928,4.656147469562897,0.2548391518161407,0.44385026737967925,1,0.6759889471760664,0.3240110528239336,0.0,0.8109235848295998,0.4227200370780011
